Calories,Protein,Carbs,Fat,C_type_Beverage,C_type_Chinese,C_type_Dessert,C_type_French,C_type_Healthy Food,C_type_Indian,C_type_Italian,C_type_Japanese,C_type_Korean,C_type_Mexican,C_type_Nepalese,C_type_Snack,C_type_Spanish,C_type_Thai,C_type_Vietnames,Veg_Non_veg,all,almonds,and,baking,basil,bay,black,boneless,bread,brown,butter,capsicum,cardamom,carrot,castor,celery,cheese,chicken,chilli,chillies,chocolate,cilantro,cinnamon,cloves,coconut,coriander,corn,cream,crushed,cucumber,cumin,curd,curry,cut,dark,dried,dry,egg,eggs,essence,fish,flakes,flour,for,fresh,garam,garlic,ghee,ginger,green,ground,honey,into,juice,lamb,leaves,lemon,masala,milk,mint,mustard,of,oil,olive,onion,onions,or,parsley,paste,pepper,pieces,potato,powder,purpose,red,refined,rice,salt,sauce,seeds,sesame,soda,soy,stock,sugar,the,thyme,to,tomato,tomatoes,turmeric,vanilla,vegetable,vinegar,water,white,whole,wine,yellow,yogurt,happy,neutral,stressed,food_id
-1.73982719,-1.022882671,-0.386598663,-1.887864932,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217007294,0,0.255893713,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197285594,0.31290345,0.255893713,0,0,0,0,0.259119766,0,0,0,0,0,0,0,0.180029241,0,0,0,0,0,0.455513734,0,0,0.455513734,0,0,0,0,0,0.413007712,0,0,0,0,0,0,0,1,0,0,70
-1.889808969,-1.11885502,-0.57878637,-2.078266659,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509506787,0.509506787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362704906,0,0.590974465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71
-0.689954738,-1.022882671,0.093870602,-0.364651121,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.498938465,0,0.439729813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384610113,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260370788,0,0,0,0,0,0,0,0,0,0,0,0.32118687,0,0,0,0,0,0,0.488691322,0,0,0,0,0,0,0,0,0,0,1,72
-0.989918296,-1.022882671,0.382152161,-0.745454574,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0.270006898,0,0,0,0,0,0,0,0,0,0.295551805,0,0,0,0,0,0,0,0,0,0.286174904,0.286174904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203720626,0,0.331932891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214680704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606633717,0.331932891,0,0,0,1,0,73
-1.439863632,-1.310799719,1.054809133,-2.268668385,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0.425162066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363226305,0,0,0.599285134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3678055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43918141,0,0,0,0,0,0,1,0,74
-2.939681421,-1.310799719,-1.155349488,-2.268668385,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0.245402689,0,0,0,0,0,0,0,0,0,0,0.243334648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546576079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523697612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167727911,0,0,0.139510928,0,0,0,0,0,0,0.417081438,0,0,0,0,0.17209718,0,0,0,0,0,0,0,0,0,0,0.237467583,0,0,0,0,1,0,0,75
-1.889808969,-1.022882671,-0.386598663,-1.316659753,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26133057,0,0,0.729394794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632210066,0,0,0,0,0,0,0,0,1,0,0,76
-2.189772526,-1.310799719,-0.867067929,-2.268668385,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0.235101387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28325799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450381901,0,0,0,0.176521348,0,0,0,0.32905516,0,0,0.272036709,0,0,0,0,0,0,0,0,0,0,0.208152926,0,0,0,0,0.210777111,0,0,0,0,0,0.322648633,0,0.439326308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251680274,0,0,0,0,0,1,0,0,77
-0.989918296,-0.830937973,-0.867067929,0.016152332,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0.201474255,0,0,0,0.194408394,0,0,0,0,0,0,0,0.188845628,0,0,0,0,0,0,0,0,0.234229715,0.283987062,0,0,0,0,0,0,0.315675806,0,0,0,0,0,0.272099991,0,0,0.237600087,0,0,0,0,0.174294334,0,0,0,0.224950692,0,0,0.209285202,0,0,0,0,0,0.132702193,0.210471394,0.172124361,0,0,0.290731293,0,0,0,0,0,0,0.18367129,0,0,0.121094879,0,0,0,0,0,0.306396783,0,0,0,0,0,0,0,0,0.27780553,0,0,0,0,0,0,0,1,0,0,78
-1.889808969,-1.11885502,-0.386598663,-2.078266659,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0.711511381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490437013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50321277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,79
-2.939681421,-1.310799719,-1.347537194,-2.268668385,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386434962,0,0,0,0,0,0,0.475233979,0,0,0,0.637576974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467243285,0,0,0,0,0,1,0,0,80
-2.789699642,-1.310799719,-1.155349488,-2.268668385,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,81
-2.489736084,-0.734965624,-1.828006459,-1.50706148,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0.400559241,0,0,0,0,0,0,0,0.440074052,0,0,0,0,0,0,0.37104524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272663633,0,0.431035859,0,0,0,0,0,0,0,0.339234079,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229652423,0,0,0,0,0,0,0,0,0,0,0,0.283293466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,82
-3.539608536,-1.310799719,-2.116288019,-2.268668385,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567947932,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384485601,0,0,0,0,0,0,0,0,0,0,0,0.474291789,0,0,0,0,0,0,0,0,0,0.551954046,0,0,0,0,0,0,1,0,83
-3.614599425,-1.310799719,-2.212381872,-2.268668385,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0.263635329,0,0,0,0,0,0,0.296999386,0,0.200983949,0,0,0,0,0,0,0.201985831,0,0,0,0,0,0.253119831,0,0,0,0.242152162,0,0,0,0,0,0,0,0,0,0.242152162,0,0,0,0,0,0,0,0,0.150904926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300564816,0,0.180189562,0,0,0,0,0,0,0,0.12519072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510221338,0.268281778,0.293592472,0,0,1,0,0,84
-0.689954738,-0.734965624,-1.347537194,0.587357511,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0.547735172,0,0,0,0,0,0,0,0.230479616,0,0,0,0,0.363246728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17305118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204060925,0,0,0,0,0.206633522,0,0,0,0,0,0,0,0.143563252,0,0,0,0,0,0,0.212016272,0,0.363246728,0,0,0,0,0,0,0.329350553,0,0,0.307653829,0,0,0,0,1,0,85
1.559771944,1.568370753,-0.867067929,1.539366143,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0.238414816,0,0,0,0.230053421,0,0,0.312746776,0,0,0,0.231200211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172731179,0,0,0,0,0,0,0,0,0,0.24765791,0,0,0,0,0,0.157033309,0.249061592,0,0,0,0.344037246,0,0.206251421,0,0,0.171553601,0,0,0,0,0.143297779,0,0,0,0,0,0,0,0,0.362575023,0.352817393,0,0,0,0,0,0,0,0,0.307084925,0,0,0,1,0,0,86
0.80986305,1.376426055,-0.386598663,1.15856269,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0.25779968,0,0,0,0,0.328489044,0,0,0,0,0,0,0,0,0,0.218038806,0.210749322,0,0,0,0,0,0,0.223669154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162898208,0,0.1920886,0,0,0,0,0,0,0.236228703,0,0,0,0,0,0,0.148093961,0,0,0,0,0,0.24183995,0.194510262,0,0.346950646,0.161787665,0,0,0,0,0.135140346,0.244795057,0,0,0,0,0,0,0,0,0.332732754,0,0,0,0,0,0,0,0,0,0,0,0.332732754,1,0,0,87
0.509899492,1.088509008,-1.155349488,0.587357511,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.223310135,0,0,0,0,0,0.150900851,0.220462013,0.215169801,0,0,0,0,0,0,0,0,0.146334482,0.14144222,0,0,0,0,0,0,0,0.217752881,0,0,0,0,0,0,0,0,0,0,0.175434143,0,0,0,0,0.278941338,0.196127384,0,0,0.109327442,0,0.128918271,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099391725,0,0.128918271,0,0.568166031,0,0.162308373,0.261087087,0,0,0.217164225,0.223310135,0.137566727,0,0,0.090698041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,88
0.059954156,0.608647262,-1.347537194,0.587357511,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0.421734157,0,0,0,0,0,0,0,0.177460079,0,0,0,0,0.27968544,0,0.356689395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239029643,0,0,0.133242482,0,0,0,0,0,0.288155528,0,0,0,0,0,0,0,0,0,0.121133358,0,0,0.24591752,0.230816865,0,0,0,0,0,0,0,0,0,0,0.110537957,0,0,0,0,0,0.27968544,0,0,0.27968544,0.272158537,0,0,0,0,0,0,0,0,0.236881133,0,0,0,1,0,0,89
0.359917713,1.376426055,-1.828006459,1.15856269,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.221013173,0,0,0,0,0,0,0.189862153,0,0,0,0,0.146700321,0.283591658,0,0,0,0.183838442,0.183838442,0,0.150488518,0,0,0,0,0,0,0,0,0.233434461,0,0,0,0,0,0,0,0,0,0,0,0.109600763,0.208591884,0.129240569,0.26173981,0,0,0,0,0,0.317877603,0,0,0,0.213233322,0,0,0,0,0.129240569,0,0,0,0.325428295,0,0,0,0.32656071,0,0.137910647,0,0,0.090924788,0,0.162714147,0,0,0,0,0,0,0,0,0,0.210864241,0.171132421,0,0,0,0.156266368,0,0,0,0,0,1,0,0,90
1.559771944,1.088509008,1.535278398,0.587357511,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0.167938983,0.245354258,0.239464506,0,0,0,0,0,0,0,0,0.162857028,0.314824768,0,0,0,0,0,0,0.167062434,0,0,0.236717581,0,0,0,0,0,0,0,0,0,0.205690494,0,0,0,0,0,0,0.231564962,0.121671543,0,0.143474362,0,0,0,0,0.18750778,0,0,0.174449802,0.220298287,0,0,0,0,0.11061399,0,0,0,0,0,0.361269045,0.145283143,0,0,0.362526177,0,0.306198622,0,0,0.100938707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,91
0.80986305,1.376426055,-0.867067929,1.539366143,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0.119138362,0,0,0,0,0,0,0,0,0,0,0.231066299,0,0,0,0,0,0,0,0,0.171918988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160901686,0,0.154845352,0,0,0.086315566,0,0,0.10306598,0,0.335861804,0,0,0,0,0,0,0,0,0.157769016,0,0.156942354,0.124458667,0.203565607,0,0,0,0,0.206131959,0,0,0,0,0.108610883,0,0.125171507,0,0.389131794,0.128144763,0.348115774,0,0.339759221,0,0.211501643,0,0,0.176306519,0,0,0,0,0,0,0,0,0,0.167930902,0.192942858,0,0,0,1,92
1.109826608,1.568370753,-1.347537194,1.15856269,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0.271601551,0,0,0,0,0.2098577,0,0.26505294,0,0,0.262984514,0.262984514,0,0.215276791,0,0,0,0,0.24162268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156786051,0,0.184881181,0,0,0,0,0,0,0,0,0,0,0,0.286576131,0,0.142537279,0,0.369762362,0,0,0,0,0.187211978,0.329105065,0,0,0,0,0,0,0.260139402,0,0,0,0,0,0,0,0,0,0,0,0,0.244808301,0,0,0,0,0,0,0,0,0,1,0,0,93
0.509899492,1.088509008,-1.155349488,0.587357511,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.153455962,0.105036849,0,0,0,0,0,0,0.137784792,0,0.159737296,0,0.101858358,0.196906049,0,0,0.159737296,0,0,0,0,0,0.122113623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123870737,0,0.228297122,0,0,0,0,0,0,0,0.159737296,0.110355896,0,0,0,0,0,0,0.207549399,0.219454858,0.089735537,0,0,0,0.11297723,0.272600501,0,0,0.377901215,0,0,0.139095083,0,0.189395283,0,0.11297723,0,0,0,0,0,0,0,0,0,0.146409259,0,0,0,0.144831495,0,0.385945198,0,0.148054183,0.340211323,0,1,0,0,94
0.359917713,1.376426055,-1.5397249,0.587357511,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.198093943,0.135590454,0.198093943,0,0,0,0,0.340346613,0,0,0,0,0.131487389,0.381274489,0,0,0,0.164774259,0,0,0.134882747,0,0,0,0,0,0.203350643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196470164,0,0.231676452,0.234597198,0,0,0,0.151389896,0,0,0.140847155,0,0,0,0,0,0.178614886,0,0.115838226,0,0,0,0.291681139,0,0,0,0.292696122,0,0.247218421,0,0,0.16299164,0,0,0,0,0,0,0,0,0,0,0.156538016,0,0,0,0,0,0.14006143,0,0,0,0,0,1,0,0,95
0.80986305,1.376426055,-1.155349488,1.15856269,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0.2326372,0,0,0,0.214971012,0,0,0,0,0,0,0,0,0.146199288,0.141311546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175272064,0,0,0,0.203610063,0,0,0,0,0.109226437,0,0.128799167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128799167,0,0,0,0,0.391268815,0,0,0.433927186,0,0.137439633,0,0,0.271842743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.553954669,0,0,0,0,1,0,0,96
1.109826608,1.088509008,-0.867067929,1.539366143,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275810055,0.26658916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206059484,0,0.242984121,0.246047422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485968241,0,0,0,0,0,0,0,0.204654693,0,0,0,0,0.170946939,0.61931121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,97
0.509899492,1.088509008,-1.347537194,0.587357511,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0.185481481,0.270983368,0,0,0,0,0,0,0,0,0,0.179868677,0.173855299,0.227176423,0,0,0,0,0,0.18451337,0,0,0.261444524,0,0.207094388,0,0.241072184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134381057,0,0.158461345,0.160459068,0,0,0,0,0,0.194874229,0,0,0,0.261444524,0.245623914,0,0.122168459,0,0.158461345,0,0,0,0,0,0,0,0.266929854,0,0.169091693,0,0,0.222965038,0,0,0,0,0,0,0,0,0,0,0.214136779,0.258539803,0,0,0,0,0.191597569,0,0,0,0,0,0,0,1,98
0.80986305,1.376426055,-1.155349488,1.15856269,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149722035,0.144716521,0,0,0,0,0,0,0.307176522,0,0,0,0,0.172384618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212888432,0.111858305,0.212888432,0.131902649,0,0,0,0,0,0,0.162212602,0,0.202530454,0,0,0,0,0.101692583,0,0.131902649,0,0,0,0.498197136,0,0.234798533,0,0.444382886,0,0.140751312,0,0,0.092797645,0,0,0,0,0,0,0,0,0,0,0.178246679,0,0.174657385,0,0,0,0.159485122,0,0,0,0,0,0,0,1,99
0.959844829,1.376426055,-1.155349488,1.15856269,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0.106630108,0,0,0,0,0,0,0,0,0,0.129580634,0.103403404,0,0,0,0,0,0,0,0,0,0.123965912,0,0,0,0,0,0,0,0.334142397,0,0.123965912,0,0,0,0,0.098553271,0,0.754498076,0,0.154506709,0,0,0,0.144008729,0,0,0,0,0.112029837,0.110764046,0,0.113337829,0,0,0,0.070232542,0,0.091096697,0,0,0.307738665,0,0.092245154,0,0,0.076726687,0,0.097207901,0,0,0.064089379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147028382,0,0,0,0,0,0,0,1,0,0,100
0.659881271,1.088509008,-1.347537194,0.587357511,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0.301270362,0,0,0,0,0,0,0,0,0,0.199972057,0.386573164,0,0,0,0,0,0,0,0,0,0,0,0.230240703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284338493,0.149400423,0,0,0.178393094,0,0,0,0,0,0,0,0.270504148,0,0,0,0,0.13582286,0,0.176172092,0,0,0,0.221801033,0,0,0,0.445145699,0,0.187990562,0,0,0.123942584,0,0,0,0,0,0,0,0,0,0,0.238070201,0,0.233276261,0,0,0,0,0,0,0,0,0,1,0,0,101
0.359917713,1.376426055,-1.5397249,0.587357511,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0.243855032,0,0,0,0,0,0,0.122535311,0.355316115,0,0,0,0,0,0,0.251399006,0,0.146902337,0,0,0.282165585,0.189505888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091546927,0,0.215903186,0.109312539,0,0,0,0.141082793,0,0,0.131257835,0,0,0,0,0,0,0,0.107951593,0,0,0,0.135911282,0,0,0,0.545536888,0,0.230387009,0,0,0.151894653,0,0,0,0,0,0,0.112160103,0,0,0,0,0.176129917,0,0,0,0.174231871,0.130525604,0,0,0,0,0,1,0,0,102
0.80986305,1.376426055,-1.155349488,1.15856269,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0.315502323,0.23047013,0,0,0,0.25547573,0,0,0,0,0,0.152977497,0.295726293,0.193212521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18339817,0,0,0,0,0,0,0,0,0.114290482,0,0,0.272939424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134770658,0,0,0,0,0.272939424,0,0,0,0,0.143811721,0,0,0.189630757,0.515249592,0,0,0,0.224937673,0,0,0,0,0,0,0,0,0,0,0.217517345,0,0,0,0,0,0,0,0,1,103
1.109826608,1.568370753,-1.347537194,1.15856269,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0.186599289,0,0,0,0,0,0,0,0,0,0,0.18095266,0.174903042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283775324,0,0,0,0,0,0,0,0,0.172465083,0,0,0,0.270381814,0,0.159416316,0.161426078,0.252010684,0,0.292369271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602116427,0.161426078,0,0,0.134269256,0,0,0.247104171,0,0.224308741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,104
0.059954156,0.608647262,-1.347537194,0.587357511,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0.241030364,0,0,0,0,0,0,0.242231874,0.234133566,0,0,0,0,0,0,0.248486952,0,0.290401419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180973006,0,0.213402295,0.216092658,0,0,0,0,0,0,0.259474847,0,0,0,0,0,0,0,0,0,0,0,0.537347873,0,0,0,0.17973924,0,0,0,0,0.150135198,0,0,0,0,0,0,0,0,0,0,0,0,0.282574208,0,0,0,0.25802735,0,0,0,0,0,1,0,0,105
